Loan_ID,Customer_ID,Account_ID,Product_ID,Date_Origination,Date_Closure,Loan_Amount,Interest_Rate,Default_Flag,Recovery_Amount
LN0001065,205403935,ACC205403935,PRD003,6/13/2022,10/23/2024,380538,10.42,0,0
LN0001066,205403208,ACC205403208,PRD003,1/14/2021,12/16/2024,312581,16.59,0,0
LN0001067,205401335,ACC205401335,PRD003,8/6/2021,10/23/2022,402394,16.55,0,0
LN0001068,205403335,ACC205403335,PRD004,10/11/2023,11/24/2024,1489793,11.2,0,0
LN0001069,205404477,ACC205404477,PRD004,7/30/2023,12/31/2024,1253556,8.98,0,0
LN0001070,205402874,ACC205402874,PRD003,12/26/2023,12/31/2024,484417,11.88,0,0
LN0001071,205400805,ACC205400805,PRD004,9/21/2022,12/31/2024,1859789,9.31,0,0
LN0001072,205402208,ACC205402208,PRD003,4/13/2023,12/31/2024,300642,15.93,0,0
LN0001073,205403992,ACC205403992,PRD004,1/24/2024,12/31/2024,283861,10.35,0,0
LN0001074,205400346,ACC205400346,PRD004,11/6/2022,1/20/2024,1908499,10.56,0,0
LN0001075,205402724,ACC205402724,PRD003,5/2/2021,11/2/2022,91324,14.36,0,0
LN0001076,205401570,ACC205401570,PRD004,6/11/2024,12/31/2024,1997808,14.01,0,0
LN0001077,205401976,ACC205401976,PRD003,8/29/2021,,399321,10.96,0,0
LN0001078,205401619,ACC205401619,PRD003,7/8/2021,12/31/2024,170028,14.5,0,0
LN0001079,205401421,ACC205401421,PRD003,8/8/2022,9/17/2024,432814,15.5,1,344734.96
LN0001080,205402338,ACC205402338,PRD003,4/16/2024,12/31/2024,450831,13.56,0,0
LN0001081,205400939,ACC205400939,PRD004,4/15/2024,12/31/2024,1662602,14.83,0,0
LN0001082,205400388,ACC205400388,PRD003,12/25/2022,2/24/2024,107927,17,0,0
LN0001083,205401973,ACC205401973,PRD003,9/28/2023,,329878,16.63,0,0
LN0001084,205401414,ACC205401414,PRD004,1/9/2023,12/31/2024,1690771,12.31,1,422238.66
LN0001085,205403789,ACC205403789,PRD003,1/13/2023,12/15/2024,286993,15.44,0,0
LN0001086,205404766,ACC205404766,PRD003,11/22/2021,,262252,16.74,0,0
LN0001087,205402050,ACC205402050,PRD003,4/21/2021,12/31/2024,334306,11.71,1,220837.69
LN0001088,205404802,ACC205404802,PRD004,11/23/2022,12/31/2024,1339739,11.88,0,0
LN0001089,205400204,ACC205400204,PRD004,7/25/2023,12/31/2024,998325,13.55,0,0
LN0001090,205404551,ACC205404551,PRD004,2/12/2022,12/31/2024,1379614,11.43,0,0
LN0001091,205403124,ACC205403124,PRD003,6/29/2021,9/25/2022,252660,17.86,0,0
LN0001092,205401763,ACC205401763,PRD003,7/2/2023,12/31/2024,350394,15.43,0,0
LN0001093,205404733,ACC205404733,PRD003,7/25/2022,12/31/2024,191586,16.51,0,0
LN0001094,205402628,ACC205402628,PRD004,6/10/2024,,1165197,11.22,0,0
LN0001095,205404610,ACC205404610,PRD004,11/16/2021,4/17/2023,1723537,8.03,0,0
LN0001096,205404692,ACC205404692,PRD003,4/9/2024,,67956,17.81,0,0
LN0001097,205404292,ACC205404292,PRD003,12/30/2020,12/31/2024,208187,17.6,1,101478.83
LN0001098,205404088,ACC205404088,PRD003,12/9/2022,12/31/2024,169384,13,0,0
LN0001099,205402039,ACC205402039,PRD003,6/7/2023,12/31/2024,279352,12.79,0,0
LN0001100,205403612,ACC205403612,PRD003,10/28/2021,,50216,12.71,0,0
LN0001101,205403436,ACC205403436,PRD003,5/22/2021,10/23/2022,69196,14.37,0,0
LN0001102,205400662,ACC205400662,PRD003,11/28/2021,,215931,13.31,0,0
LN0001103,205402923,ACC205402923,PRD003,1/8/2023,,251675,10.97,0,0
LN0001104,205401097,ACC205401097,PRD004,7/14/2023,12/31/2024,858366,12.04,1,577828.71
LN0001105,205404358,ACC205404358,PRD004,6/14/2023,,944313,13.56,0,0
LN0001106,205401126,ACC205401126,PRD003,1/11/2021,12/31/2024,339023,17.95,0,0
LN0001107,205404341,ACC205404341,PRD004,12/20/2022,,1904531,13.52,0,0
LN0001108,205404259,ACC205404259,PRD003,8/30/2020,,151294,16.7,0,0
LN0001109,205404322,ACC205404322,PRD003,6/29/2024,12/31/2024,195663,14.32,0,0
LN0001110,205401847,ACC205401847,PRD004,4/19/2023,12/31/2024,719556,10.82,0,0
LN0001111,205400075,ACC205400075,PRD004,7/1/2022,12/31/2024,614432,12.84,0,0
LN0001112,205402538,ACC205402538,PRD003,1/14/2024,12/31/2024,245859,10.87,1,87759.46
LN0001113,205403545,ACC205403545,PRD003,1/17/2024,12/31/2024,447436,11.46,1,274000.53
LN0001114,205403095,ACC205403095,PRD003,11/2/2023,12/31/2024,168011,10.58,1,34750.56
LN0001115,205402550,ACC205402550,PRD003,9/14/2023,12/31/2024,479950,17.22,0,0
LN0001116,205400772,ACC205400772,PRD003,6/5/2024,12/31/2024,237111,16.05,0,0
LN0001117,205401046,ACC205401046,PRD003,9/30/2023,,212699,12.52,0,0
LN0001118,205404619,ACC205404619,PRD003,9/16/2023,12/31/2024,402059,11.41,0,0
LN0001119,205402417,ACC205402417,PRD003,3/25/2023,,467682,17.44,0,0
LN0001120,205403112,ACC205403112,PRD003,12/4/2018,3/17/2022,398360,17.64,0,0
LN0001121,205401013,ACC205401013,PRD004,2/20/2021,,230586,11.09,0,0
LN0001122,205400348,ACC205400348,PRD003,9/28/2023,,360730,14.53,0,0
LN0001123,205403164,ACC205403164,PRD004,3/29/2024,12/31/2024,539341,13.22,0,0
LN0001124,205403981,ACC205403981,PRD003,2/13/2024,12/31/2024,180733,16.69,0,0
LN0001125,205400608,ACC205400608,PRD003,1/19/2022,,111842,12.38,0,0
LN0001126,205403434,ACC205403434,PRD003,10/29/2023,12/31/2024,474646,10.91,0,0
LN0001127,205400960,ACC205400960,PRD003,6/6/2024,12/31/2024,471682,15.74,0,0
LN0001128,205402059,ACC205402059,PRD003,3/15/2024,,324114,13.41,0,0
LN0001129,205400990,ACC205400990,PRD003,9/29/2023,,243570,15.21,0,0
LN0001130,205401525,ACC205401525,PRD003,4/18/2024,,354995,10.49,0,0
LN0001131,205403848,ACC205403848,PRD004,8/9/2022,12/31/2024,945953,14,0,0
LN0001132,205402715,ACC205402715,PRD003,5/25/2022,,81755,11.84,0,0
LN0001133,205401187,ACC205401187,PRD003,9/3/2018,2/6/2020,419067,11.57,0,0
LN0001134,205402076,ACC205402076,PRD003,9/18/2023,12/31/2024,199184,16.09,1,101744.56
LN0001135,205400657,ACC205400657,PRD003,12/2/2019,,459786,10.21,0,0
LN0001136,205400283,ACC205400283,PRD003,12/29/2022,12/31/2024,438799,16.41,0,0
LN0001137,205402032,ACC205402032,PRD004,5/30/2024,12/31/2024,564884,10.81,0,0
LN0001138,205402604,ACC205402604,PRD004,3/30/2024,12/31/2024,1310414,9.34,0,0
LN0001139,205401656,ACC205401656,PRD003,12/24/2020,,328690,13.7,0,0
LN0001140,205401814,ACC205401814,PRD003,3/16/2024,,270263,17.56,0,0
LN0001141,205403812,ACC205403812,PRD003,1/19/2022,12/31/2024,142246,17.9,0,0
LN0001142,205400309,ACC205400309,PRD003,3/5/2022,9/23/2024,457042,10.64,0,0
LN0001143,205403514,ACC205403514,PRD003,5/18/2021,,179266,16.07,0,0
LN0001144,205402419,ACC205402419,PRD003,12/21/2023,,462126,11.3,0,0
LN0001145,205402830,ACC205402830,PRD004,3/29/2020,1/12/2022,921833,9.93,0,0
LN0001146,205402292,ACC205402292,PRD003,12/29/2023,12/31/2024,153350,10.57,0,0
LN0001147,205404699,ACC205404699,PRD004,2/13/2018,5/22/2021,1002839,14.99,0,0
LN0001148,205403779,ACC205403779,PRD003,4/11/2024,,266299,15.23,0,0
LN0001149,205401821,ACC205401821,PRD003,6/25/2018,9/25/2022,325348,12.71,0,0
LN0001150,205403748,ACC205403748,PRD004,12/9/2021,12/31/2024,946580,10.12,0,0
LN0001151,205402523,ACC205402523,PRD004,1/25/2021,,1138080,12.21,0,0
LN0001152,205404208,ACC205404208,PRD003,1/4/2022,12/31/2024,461405,16.66,1,365391.77
LN0001153,205402253,ACC205402253,PRD003,2/9/2023,12/31/2024,191046,13.99,0,0
LN0001154,205404556,ACC205404556,PRD003,6/3/2023,,91375,13.38,0,0
LN0001155,205403686,ACC205403686,PRD003,2/28/2023,12/31/2024,491819,13.34,1,339632.93
LN0001156,205400675,ACC205400675,PRD003,11/18/2022,,174807,16.46,0,0
LN0001157,205400089,ACC205400089,PRD003,1/30/2020,10/28/2022,444385,14.9,0,0
LN0001158,205402088,ACC205402088,PRD003,1/16/2024,12/31/2024,52538,16.39,1,21989.26
LN0001159,205401985,ACC205401985,PRD003,1/6/2024,12/31/2024,318832,12.03,0,0
LN0001160,205402011,ACC205402011,PRD003,6/23/2021,4/14/2023,436526,17.63,1,180520.36
LN0001161,205401988,ACC205401988,PRD003,9/8/2023,10/16/2024,416994,16.33,0,0
LN0001162,205400410,ACC205400410,PRD003,5/21/2020,11/3/2023,336675,16.26,0,0
LN0001163,205402007,ACC205402007,PRD003,11/9/2022,12/31/2024,324046,16.21,0,0
LN0001164,205400542,ACC205400542,PRD004,7/21/2022,,1612601,13.18,0,0
LN0001165,205402686,ACC205402686,PRD003,11/2/2020,12/20/2024,383684,12.28,0,0
LN0001166,205404838,ACC205404838,PRD003,3/17/2023,12/31/2024,102343,10.14,0,0
LN0001167,205401833,ACC205401833,PRD003,8/5/2023,12/31/2024,290406,15.47,0,0
LN0001168,205402596,ACC205402596,PRD003,2/25/2022,4/12/2024,119227,10.93,0,0
LN0001169,205402444,ACC205402444,PRD004,2/3/2024,12/31/2024,1502572,11.2,0,0
LN0001170,205404320,ACC205404320,PRD003,9/16/2021,,264457,17,0,0
LN0001171,205403005,ACC205403005,PRD003,3/29/2021,6/18/2023,143278,12.5,0,0
LN0001172,205404830,ACC205404830,PRD004,6/5/2023,12/31/2024,1426592,9.34,0,0
LN0001173,205404398,ACC205404398,PRD003,3/11/2024,,134619,10.83,0,0
LN0001174,205403281,ACC205403281,PRD003,5/17/2024,,79064,12.11,0,0
LN0001175,205403460,ACC205403460,PRD004,6/19/2021,,272652,8.9,0,0
LN0001176,205404394,ACC205404394,PRD004,3/12/2023,12/31/2024,1045478,8.46,0,0
LN0001177,205400328,ACC205400328,PRD004,7/8/2022,12/31/2024,641713,10.98,0,0
LN0001178,205404183,ACC205404183,PRD003,2/10/2023,,166096,15.55,0,0
LN0001179,205403547,ACC205403547,PRD004,12/15/2022,12/31/2024,295474,8.43,1,74619.27
LN0001180,205404632,ACC205404632,PRD004,11/11/2022,,1490850,13.81,0,0
LN0001181,205403081,ACC205403081,PRD003,6/10/2021,12/9/2022,165462,16.58,0,0
LN0001182,205404783,ACC205404783,PRD003,9/19/2022,12/31/2024,477181,10.55,0,0
LN0001183,205404214,ACC205404214,PRD003,10/7/2022,,120694,14.02,0,0
LN0001184,205401373,ACC205401373,PRD003,10/26/2021,,370578,16.52,0,0
LN0001185,205400300,ACC205400300,PRD003,6/1/2023,,403238,11.32,0,0
LN0001186,205402900,ACC205402900,PRD004,7/19/2021,,282222,9.59,0,0
LN0001187,205402044,ACC205402044,PRD003,11/13/2020,1/24/2022,435560,17.34,0,0
LN0001188,205404951,ACC205404951,PRD003,11/20/2019,9/14/2021,486156,14.3,0,0
LN0001189,205403370,ACC205403370,PRD003,4/9/2024,12/31/2024,394028,14.12,0,0
LN0001190,205400734,ACC205400734,PRD003,12/31/2023,,199510,15.01,0,0
LN0001191,205403843,ACC205403843,PRD003,12/11/2018,,475225,11.75,0,0
LN0001192,205402996,ACC205402996,PRD004,6/30/2023,12/31/2024,321433,13.8,0,0
LN0001193,205400207,ACC205400207,PRD003,5/19/2024,12/31/2024,334164,14.48,0,0
LN0001194,205403759,ACC205403759,PRD003,7/30/2021,1/20/2023,361997,14.3,0,0
LN0001195,205404187,ACC205404187,PRD003,12/26/2022,,373667,10.69,0,0
LN0001196,205401824,ACC205401824,PRD003,4/9/2024,12/31/2024,184858,16.62,0,0
LN0001197,205400564,ACC205400564,PRD003,10/19/2022,,280440,13.49,0,0
LN0001198,205402945,ACC205402945,PRD003,1/11/2024,12/31/2024,365760,10.35,0,0
LN0001199,205400629,ACC205400629,PRD003,7/19/2021,1/25/2023,100867,10.39,0,0
LN0001200,205402324,ACC205402324,PRD004,2/20/2024,12/31/2024,1007817,10.31,0,0
LN0001201,205402916,ACC205402916,PRD004,8/29/2021,12/31/2024,1195213,10.13,0,0
LN0001202,205400449,ACC205400449,PRD003,3/27/2022,,245463,13.98,0,0
LN0001203,205401849,ACC205401849,PRD003,3/25/2024,12/31/2024,68360,10.44,0,0
LN0001204,205401333,ACC205401333,PRD004,3/31/2021,1/30/2023,263942,12.2,0,0
LN0001205,205404549,ACC205404549,PRD004,5/7/2021,,1027392,9.39,0,0
LN0001206,205400229,ACC205400229,PRD003,1/1/2020,11/19/2021,309922,15.26,0,0
LN0001207,205401581,ACC205401581,PRD003,7/29/2023,,352733,11.89,0,0
LN0001208,205403957,ACC205403957,PRD003,8/1/2022,12/31/2024,188106,11.88,0,0
LN0001209,205402135,ACC205402135,PRD003,11/16/2023,12/31/2024,335115,16.2,1,116389.61
LN0001210,205404028,ACC205404028,PRD003,10/16/2022,12/31/2024,388687,13.86,0,0
LN0001211,205404038,ACC205404038,PRD004,10/1/2021,12/31/2024,614476,9.84,0,0
LN0001212,205404508,ACC205404508,PRD003,4/2/2022,12/31/2024,143377,13.47,0,0
LN0001213,205401428,ACC205401428,PRD004,12/12/2023,,313773,11.36,0,0
LN0001214,205400714,ACC205400714,PRD003,7/13/2023,12/31/2024,147134,15.42,0,0
LN0001215,205404437,ACC205404437,PRD004,5/2/2023,10/5/2024,1811946,9.31,0,0
LN0001216,205402888,ACC205402888,PRD003,4/21/2022,11/22/2023,487205,17.58,0,0
LN0001217,205401436,ACC205401436,PRD004,3/6/2024,12/31/2024,251298,13.81,1,195823.4
LN0001218,205402433,ACC205402433,PRD003,10/3/2022,12/31/2024,476778,14.57,1,228814.1
LN0001219,205403252,ACC205403252,PRD003,9/26/2021,10/13/2022,416974,17.1,0,0
LN0001220,205400256,ACC205400256,PRD003,4/26/2023,4/28/2024,251567,10.63,0,0
LN0001221,205402862,ACC205402862,PRD004,8/19/2018,,429760,11.88,0,0
LN0001222,205400592,ACC205400592,PRD004,1/19/2021,5/5/2023,1581497,14.13,0,0
LN0001223,205403099,ACC205403099,PRD003,4/2/2024,12/31/2024,177379,13.22,0,0
LN0001224,205403041,ACC205403041,PRD003,7/27/2021,10/15/2023,160416,17.54,1,96982.42
LN0001225,205403354,ACC205403354,PRD003,2/11/2021,12/31/2024,216612,11.15,0,0
LN0001226,205402195,ACC205402195,PRD003,5/2/2023,12/31/2024,272262,14.89,0,0
LN0001227,205404848,ACC205404848,PRD003,3/27/2023,,328939,11.01,0,0
LN0001228,205402139,ACC205402139,PRD003,5/5/2023,12/31/2024,136359,17.5,0,0
LN0001229,205401906,ACC205401906,PRD003,10/15/2021,,197623,15.19,0,0
LN0001230,205401884,ACC205401884,PRD004,7/29/2021,5/28/2024,998906,13.43,0,0
LN0001231,205402496,ACC205402496,PRD003,12/14/2021,5/17/2024,461134,17.39,1,253960.34
LN0001232,205401181,ACC205401181,PRD004,10/29/2023,,1286867,11.69,0,0
LN0001233,205404445,ACC205404445,PRD004,6/30/2023,12/31/2024,1709513,14.88,1,817178.53
LN0001234,205404800,ACC205404800,PRD004,4/16/2020,9/11/2021,392146,11.76,0,0
LN0001235,205402528,ACC205402528,PRD003,7/19/2022,12/31/2024,201457,11.05,0,0
LN0001236,205404269,ACC205404269,PRD003,8/26/2021,3/2/2023,446188,11.68,0,0
LN0001237,205402148,ACC205402148,PRD004,10/31/2021,1/29/2024,1609389,11.39,0,0
LN0001238,205400050,ACC205400050,PRD003,7/7/2023,9/23/2024,197000,17.02,0,0
LN0001239,205400188,ACC205400188,PRD003,1/21/2022,12/22/2023,470157,12.4,0,0
LN0001240,205403812,ACC205403812,PRD003,10/7/2023,12/31/2024,182931,14.51,0,0
LN0001241,205400950,ACC205400950,PRD004,12/23/2023,,705879,11.86,0,0
LN0001242,205402297,ACC205402297,PRD003,10/8/2021,,190436,13.04,0,0
LN0001243,205403040,ACC205403040,PRD003,6/12/2024,12/31/2024,87658,10.29,0,0
LN0001244,205404251,ACC205404251,PRD003,7/23/2022,12/12/2024,281297,13.46,0,0
LN0001245,205400775,ACC205400775,PRD003,1/4/2024,12/31/2024,381487,14.41,1,142463.57
LN0001246,205403128,ACC205403128,PRD003,3/15/2024,,267731,15.82,0,0
LN0001247,205403073,ACC205403073,PRD004,5/18/2024,12/31/2024,505581,14.12,0,0
LN0001248,205401031,ACC205401031,PRD003,5/26/2024,12/31/2024,358639,15.24,0,0
LN0001249,205404031,ACC205404031,PRD003,7/6/2020,7/11/2022,472088,14.79,1,233067.85
LN0001250,205402288,ACC205402288,PRD003,7/11/2020,,420532,17.02,0,0
LN0001251,205403100,ACC205403100,PRD003,4/7/2023,,277958,13.12,0,0
LN0001252,205403975,ACC205403975,PRD004,5/2/2021,,1086984,13.45,0,0
LN0001253,205404336,ACC205404336,PRD003,4/15/2022,12/31/2024,145355,14.27,0,0
LN0001254,205403539,ACC205403539,PRD003,5/8/2020,,328008,11.23,0,0
LN0001255,205403268,ACC205403268,PRD003,6/22/2024,12/31/2024,196220,17.56,1,144031.73
LN0001256,205400543,ACC205400543,PRD003,3/1/2021,,224822,13.83,0,0
LN0001257,205401245,ACC205401245,PRD003,4/4/2024,12/31/2024,174867,14.39,0,0
LN0001258,205402503,ACC205402503,PRD003,2/9/2024,12/31/2024,435675,16.26,0,0
LN0001259,205401701,ACC205401701,PRD003,11/26/2021,,207525,13.95,0,0
LN0001260,205401231,ACC205401231,PRD004,2/9/2021,3/27/2022,1456074,13.27,0,0
LN0001261,205401522,ACC205401522,PRD003,6/9/2023,,352918,17.48,0,0
LN0001262,205400475,ACC205400475,PRD003,7/22/2021,8/18/2022,462507,12.1,0,0
LN0001263,205401062,ACC205401062,PRD003,9/27/2023,12/31/2024,138167,10.35,0,0
LN0001264,205403762,ACC205403762,PRD003,7/11/2022,,199924,10.51,0,0
LN0001265,205403922,ACC205403922,PRD004,9/20/2022,12/31/2024,1831463,10.95,0,0
LN0001266,205403132,ACC205403132,PRD003,4/21/2024,,148101,15.17,0,0
LN0001267,205400459,ACC205400459,PRD003,12/24/2022,10/8/2024,150741,15.61,1,84828.97
LN0001268,205400899,ACC205400899,PRD003,9/16/2018,5/13/2023,98707,11.37,0,0
LN0001269,205403666,ACC205403666,PRD003,5/5/2023,12/31/2024,265418,16.9,1,69412.29
LN0001270,205400095,ACC205400095,PRD004,6/1/2023,,1816813,10.95,0,0
LN0001271,205404296,ACC205404296,PRD003,9/5/2020,12/31/2024,471860,13.28,0,0
LN0001272,205403104,ACC205403104,PRD004,9/15/2020,6/29/2023,488577,10.02,0,0
LN0001273,205403348,ACC205403348,PRD004,2/10/2024,12/31/2024,701994,13.08,0,0
LN0001274,205402117,ACC205402117,PRD003,11/13/2023,12/31/2024,484845,10.37,0,0
LN0001275,205404485,ACC205404485,PRD004,7/30/2021,6/12/2024,1577663,14.02,0,0
LN0001276,205401580,ACC205401580,PRD004,2/26/2024,12/31/2024,1955516,8.81,1,739454.71
LN0001277,205403238,ACC205403238,PRD003,8/27/2022,,378679,14.9,0,0
LN0001278,205403321,ACC205403321,PRD004,2/13/2024,,564336,11.49,0,0
LN0001279,205401867,ACC205401867,PRD003,10/16/2023,,271311,15.32,0,0
LN0001280,205404911,ACC205404911,PRD003,11/6/2022,,203452,13.43,0,0
LN0001281,205401150,ACC205401150,PRD003,7/11/2023,12/31/2024,168396,14.59,1,110722.41
LN0001282,205402447,ACC205402447,PRD004,7/29/2023,9/25/2024,1090724,14.01,0,0
LN0001283,205401431,ACC205401431,PRD003,10/12/2020,,254434,11.66,0,0
LN0001284,205401617,ACC205401617,PRD004,11/23/2023,12/31/2024,582443,13.68,0,0
LN0001285,205404648,ACC205404648,PRD003,8/1/2019,1/15/2024,433286,16.54,0,0
LN0001286,205404582,ACC205404582,PRD003,6/19/2022,12/2/2023,457076,16.68,0,0
LN0001288,205404128,ACC205404128,PRD003,7/11/2020,9/7/2023,356328,14.42,0,0
LN0001289,205403626,ACC205403626,PRD003,11/3/2023,,289809,16.65,0,0
LN0001290,205403859,ACC205403859,PRD003,4/12/2021,12/31/2024,432844,15.09,0,0
LN0001291,205400074,ACC205400074,PRD003,8/24/2022,12/31/2024,90790,14.14,0,0
LN0001292,205404022,ACC205404022,PRD003,11/29/2021,12/31/2024,268674,12.42,1,143847.94
LN0001293,205404722,ACC205404722,PRD003,1/13/2023,,320022,10.78,0,0
LN0001294,205404071,ACC205404071,PRD003,6/26/2022,7/26/2023,178640,17.6,0,0
LN0001295,205401893,ACC205401893,PRD004,8/2/2022,,1896645,13.72,0,0
LN0001296,205400689,ACC205400689,PRD004,8/14/2022,,208065,8.67,0,0
LN0001297,205403345,ACC205403345,PRD003,9/27/2022,1/27/2024,333762,14.11,0,0
LN0001298,205400178,ACC205400178,PRD003,11/22/2023,,193764,12.55,0,0
LN0001299,205402210,ACC205402210,PRD003,6/1/2021,12/31/2024,345311,16.03,0,0
LN0001300,205403991,ACC205403991,PRD003,8/31/2021,11/9/2022,237116,14.01,0,0
LN0001301,205404733,ACC205404733,PRD003,2/9/2021,12/31/2024,81696,15.36,0,0
LN0001302,205403664,ACC205403664,PRD003,11/3/2023,12/31/2024,463339,16.95,0,0
LN0001303,205402563,ACC205402563,PRD003,12/22/2023,,499501,16.08,0,0
LN0001304,205403809,ACC205403809,PRD003,9/20/2022,6/7/2024,422339,17.65,1,175282.84
LN0001305,205403597,ACC205403597,PRD003,8/11/2021,9/19/2024,494180,15.31,0,0
LN0001306,205403463,ACC205403463,PRD004,10/23/2021,10/31/2024,1396415,13.79,0,0
LN0001307,205404750,ACC205404750,PRD003,6/12/2022,12/2/2023,118638,13.26,1,93955.66
LN0001308,205403302,ACC205403302,PRD004,2/12/2022,12/31/2024,379732,12.98,0,0
LN0001309,205403360,ACC205403360,PRD004,8/9/2023,12/31/2024,1728132,12.36,0,0
LN0001310,205403944,ACC205403944,PRD003,7/28/2023,12/31/2024,380516,13.81,0,0
LN0001311,205404112,ACC205404112,PRD003,4/14/2023,,102078,13.57,0,0
LN0001312,205402799,ACC205402799,PRD003,6/30/2024,,439186,11,0,0
LN0001313,205402376,ACC205402376,PRD004,8/3/2023,,294633,10.06,0,0
LN0001314,205401333,ACC205401333,PRD003,1/26/2023,12/31/2024,292243,13.39,0,0
LN0001315,205402681,ACC205402681,PRD003,7/1/2023,,361372,15.08,0,0
LN0001316,205404302,ACC205404302,PRD003,4/30/2023,,410862,17.55,0,0
LN0001317,205401994,ACC205401994,PRD003,8/16/2022,,146913,11.75,0,0
LN0001318,205401871,ACC205401871,PRD004,12/28/2023,,1855570,13.64,0,0
LN0001319,205403726,ACC205403726,PRD003,2/18/2023,12/31/2024,493095,12.17,0,0
LN0001320,205404259,ACC205404259,PRD003,6/25/2020,,322822,11.31,0,0
LN0001321,205400116,ACC205400116,PRD004,1/13/2023,6/17/2024,778616,8.64,0,0
LN0001322,205404861,ACC205404861,PRD003,8/11/2021,,67289,14.28,0,0
LN0001323,205400931,ACC205400931,PRD003,8/14/2023,,328381,10.79,0,0
LN0001324,205402482,ACC205402482,PRD003,12/9/2021,12/31/2024,311844,13.5,0,0
LN0001325,205401719,ACC205401719,PRD003,2/15/2023,11/2/2024,242982,13.1,1,112634.3
LN0001326,205402122,ACC205402122,PRD003,1/10/2021,,209986,12.5,0,0
LN0001327,205402181,ACC205402181,PRD003,1/6/2022,12/25/2023,332541,12.54,0,0
LN0001328,205404735,ACC205404735,PRD003,3/17/2020,2/23/2022,206962,13.71,1,148550.73
LN0001329,205402021,ACC205402021,PRD003,5/15/2022,7/27/2023,196520,12.93,0,0
LN0001330,205403232,ACC205403232,PRD004,7/4/2023,12/31/2024,1510673,10.95,0,0
LN0001331,205403843,ACC205403843,PRD004,1/20/2021,12/23/2024,1252222,12.23,0,0
LN0001332,205400025,ACC205400025,PRD003,10/16/2023,12/31/2024,420863,15.48,0,0
LN0001333,205401734,ACC205401734,PRD003,3/29/2019,7/25/2023,328400,17.86,0,0
LN0001334,205404838,ACC205404838,PRD003,12/31/2022,12/31/2024,118588,13.84,0,0
LN0001335,205401920,ACC205401920,PRD003,12/30/2023,12/31/2024,338942,15.25,0,0
LN0001336,205402416,ACC205402416,PRD003,7/24/2020,,228896,12.83,0,0
LN0001337,205402817,ACC205402817,PRD004,6/23/2024,12/31/2024,1844441,10.89,0,0
LN0001338,205403039,ACC205403039,PRD004,3/10/2020,,575358,13.92,0,0
LN0001339,205404406,ACC205404406,PRD004,4/1/2023,,819176,10.82,0,0
LN0001340,205404057,ACC205404057,PRD003,10/20/2020,12/31/2024,409970,15.05,0,0
LN0001341,205404741,ACC205404741,PRD003,5/21/2022,3/24/2024,456186,10.77,0,0
LN0001342,205401705,ACC205401705,PRD003,6/28/2024,12/31/2024,325326,13.82,0,0
LN0001343,205400149,ACC205400149,PRD003,3/24/2024,12/31/2024,235216,13.54,0,0
LN0001344,205404221,ACC205404221,PRD003,4/8/2022,,427865,16.44,0,0
LN0001345,205402847,ACC205402847,PRD004,6/2/2023,12/31/2024,1342077,10.62,0,0
LN0001346,205403362,ACC205403362,PRD004,5/27/2024,12/31/2024,1643260,12.09,0,0
LN0001347,205404288,ACC205404288,PRD004,5/12/2023,12/20/2024,262672,13.82,0,0
LN0001348,205400845,ACC205400845,PRD004,8/5/2023,12/31/2024,857657,14.03,0,0
LN0001349,205400254,ACC205400254,PRD004,3/16/2024,,1679208,10.73,0,0
LN0001350,205400102,ACC205400102,PRD003,9/22/2021,,164386,13.21,0,0
